"character","play","genre","path"
"ANGUS","Macbeth","tragedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/tragedies/Macbeth_characters/ANGUS.txt"
"APPARITION 1","Macbeth","tragedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/tragedies/Macbeth_characters/APPARITION%201.txt"
"APPARITION 2","Macbeth","tragedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/tragedies/Macbeth_characters/APPARITION%202.txt"
"APPARITION 3","Macbeth","tragedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/tragedies/Macbeth_characters/APPARITION%203.txt"
"ATTENDANT","Macbeth","tragedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/tragedies/Macbeth_characters/ATTENDANT.txt"
"BANQUO","Macbeth","tragedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/tragedies/Macbeth_characters/BANQUO.txt"
"CAITHNESS","Macbeth","tragedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/tragedies/Macbeth_characters/CAITHNESS.txt"
"DOCTOR","Macbeth","tragedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/tragedies/Macbeth_characters/DOCTOR.txt"
"DONALBAIN","Macbeth","tragedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/tragedies/Macbeth_characters/DONALBAIN.txt"
"dramatis_personae","Macbeth","tragedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/tragedies/Macbeth_characters/dramatis_personae.txt"
"DUNCAN","Macbeth","tragedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/tragedies/Macbeth_characters/DUNCAN.txt"
"FLEANCE","Macbeth","tragedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/tragedies/Macbeth_characters/FLEANCE.txt"
"GENTLEWOMAN","Macbeth","tragedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/tragedies/Macbeth_characters/GENTLEWOMAN.txt"
"HECATE","Macbeth","tragedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/tragedies/Macbeth_characters/HECATE.txt"
"LADY MACBETH","Macbeth","tragedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/tragedies/Macbeth_characters/LADY%20MACBETH.txt"
"LENNOX","Macbeth","tragedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/tragedies/Macbeth_characters/LENNOX.txt"
"LORD","Macbeth","tragedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/tragedies/Macbeth_characters/LORD.txt"
"LORDS","Macbeth","tragedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/tragedies/Macbeth_characters/LORDS.txt"
"MACBETH","Macbeth","tragedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/tragedies/Macbeth_characters/MACBETH.txt"
"MACDUFF","Macbeth","tragedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/tragedies/Macbeth_characters/MACDUFF.txt"
"MALCOLM","Macbeth","tragedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/tragedies/Macbeth_characters/MALCOLM.txt"
"MENTEITH","Macbeth","tragedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/tragedies/Macbeth_characters/MENTEITH.txt"
"MESSENGER","Macbeth","tragedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/tragedies/Macbeth_characters/MESSENGER.txt"
"MURDERER 1","Macbeth","tragedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/tragedies/Macbeth_characters/MURDERER%201.txt"
"MURDERER 2","Macbeth","tragedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/tragedies/Macbeth_characters/MURDERER%202.txt"
"MURDERER 3","Macbeth","tragedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/tragedies/Macbeth_characters/MURDERER%203.txt"
"MURDERER","Macbeth","tragedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/tragedies/Macbeth_characters/MURDERER.txt"
"OLD MAN","Macbeth","tragedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/tragedies/Macbeth_characters/OLD%20MAN.txt"
"PORTER","Macbeth","tragedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/tragedies/Macbeth_characters/PORTER.txt"
"ROSS","Macbeth","tragedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/tragedies/Macbeth_characters/ROSS.txt"
"SERGEANT","Macbeth","tragedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/tragedies/Macbeth_characters/SERGEANT.txt"
"SERVANT","Macbeth","tragedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/tragedies/Macbeth_characters/SERVANT.txt"
"SEYTON","Macbeth","tragedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/tragedies/Macbeth_characters/SEYTON.txt"
"SIWARD","Macbeth","tragedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/tragedies/Macbeth_characters/SIWARD.txt"
"SOLDIER","Macbeth","tragedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/tragedies/Macbeth_characters/SOLDIER.txt"
"SON","Macbeth","tragedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/tragedies/Macbeth_characters/SON.txt"
"WITCH 1","Macbeth","tragedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/tragedies/Macbeth_characters/WITCH%201.txt"
"WITCH 2","Macbeth","tragedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/tragedies/Macbeth_characters/WITCH%202.txt"
"WITCH 3","Macbeth","tragedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/tragedies/Macbeth_characters/WITCH%203.txt"
"YOUNG SIWARD","Macbeth","tragedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/tragedies/Macbeth_characters/YOUNG%20SIWARD.txt"
"ALL","Othello, the Moor of Venice","tragedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/tragedies/Othello,%20the%20Moor%20of%20Venice_characters/ALL.txt"
"BIANCA","Othello, the Moor of Venice","tragedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/tragedies/Othello,%20the%20Moor%20of%20Venice_characters/BIANCA.txt"
"BRABANTIO","Othello, the Moor of Venice","tragedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/tragedies/Othello,%20the%20Moor%20of%20Venice_characters/BRABANTIO.txt"
"CASSIO","Othello, the Moor of Venice","tragedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/tragedies/Othello,%20the%20Moor%20of%20Venice_characters/CASSIO.txt"
"CLOWN","Othello, the Moor of Venice","tragedies","https://raw.githubusercontent.com/clarkdatalabs/soms/master/Shakespeare_txt/tragedies/Othello,%20the%20Moor%20of%20Venice_characters/CLOWN.txt"
